Time,Time,1 minute,0.000694444,1 hour,0.041666667,,,,,,,,,,
41560.28542,10/13/2013 6:51,,,,,,,,,,,,,,
41560.28681,10/13/2013 6:53,,,,,,,,,,,,,,
41560.28681,10/13/2013 6:53,,,,,,,,,,,,,,
41560.28681,10/13/2013 6:53,,,,,,,,,,,,,,
41560.28889,10/13/2013 6:56,,,,,,,,,,,,,,
41560.28958,10/13/2013 6:57,,,,,,,,,,,,,,
41560.28958,10/13/2013 6:57,,,,,,,,,,,,,,
41560.29097,10/13/2013 6:59,,,,,,,,,,,,,,
41560.29236,10/13/2013 7:01,,,,,,,,,,,,,,
41560.29236,10/13/2013 7:01,,,,,,,,,,,,,,
41560.29306,10/13/2013 7:02,,,,,,,,,,,,,,
41560.29375,10/13/2013 7:03,,,,,,,,,,,,,,
41560.29375,10/13/2013 7:03,,,,,,,,,,,,,,
41560.29375,10/13/2013 7:03,,,,,,,,,,,,,,
41560.29444,10/13/2013 7:04,,,,,,,,,,,,,,
41560.29514,10/13/2013 7:05,,,,,,,,,,,,,,
41560.29583,10/13/2013 7:06,,,,,,,,,,,,,,
41560.29653,10/13/2013 7:07,,,,,,,,,,,,,,
41560.29653,10/13/2013 7:07,,,,,,,,,,,,,,
41560.29722,10/13/2013 7:08,,,,,,,,,,,,,,
41560.29722,10/13/2013 7:08,,,,,,,,,,,,,,
41560.29792,10/13/2013 7:09,,,,,,,,,,,,,,
41560.29792,10/13/2013 7:09,,,,,,,,,,,,,,
41560.29792,10/13/2013 7:09,,,,,,,,,,,,,,
41560.29861,10/13/2013 7:10,,,,,,,,,,,,,,
41560.3,10/13/2013 7:12,,,,,,,,,,,,,,
41560.30069,10/13/2013 7:13,,,,,,,,,,,,,,
41560.30069,10/13/2013 7:13,,,,,,,,,,,,,,
41560.30139,10/13/2013 7:14,,,,,,,,,,,,,,
41560.30139,10/13/2013 7:14,,,,,,,,,,,,,,
41560.30139,10/13/2013 7:14,,,,,,,,,,,,,,
41560.30139,10/13/2013 7:14,,,,,,,,,,,,,,
41560.30208,10/13/2013 7:15,,,,,,,,,,,,,,
41560.30208,10/13/2013 7:15,,,,,,,,,,,,,,
41560.30278,10/13/2013 7:16,,,,,,,,,,,,,,
41560.30278,10/13/2013 7:16,,,,,,,,,,,,,,
41560.30417,10/13/2013 7:18,,,,,,,,,,,,,,
41560.30417,10/13/2013 7:18,,,,,,,,,,,,,,
41560.30417,10/13/2013 7:18,,,,,,,,,,,,,,
41560.30486,10/13/2013 7:19,,,,,,,,,,,,,,
41560.30486,10/13/2013 7:19,,,,,,,,,,,,,,
41560.30556,10/13/2013 7:20,,,,,,,,,,,,,,
41560.30556,10/13/2013 7:20,,,,,,,,,,,,,,
41560.30694,10/13/2013 7:22,,,,,,,,,,,,,,
41560.30764,10/13/2013 7:23,,,,,,,,,,,,,,
41560.30764,10/13/2013 7:23,,,,,,,,,,,,,,
41560.30833,10/13/2013 7:24,,,,,,,,,,,,,,
41560.30833,10/13/2013 7:24,,,,,,,,,,,,,,
41560.30833,10/13/2013 7:24,,,,,,,,,,,,,,
41560.30972,10/13/2013 7:26,,,,,,,,,,,,,,
41560.31042,10/13/2013 7:27,,,,,,,,,,,,,,
41560.31042,10/13/2013 7:27,,,,,,,,,,,,,,
41560.31111,10/13/2013 7:28,,,,,,,,,,,,,,
41560.3125,10/13/2013 7:30,,,,,,,,,,,,,,
41560.31319,10/13/2013 7:31,,,,,,,,,,,,,,
41560.31319,10/13/2013 7:31,,,,,,,,,,,,,,
41560.31389,10/13/2013 7:32,,,,,,,,,,,,,,
41560.31389,10/13/2013 7:32,,,,,,,,,,,,,,
41560.31389,10/13/2013 7:32,,,,,,,,,,,,,,
41560.31458,10/13/2013 7:33,,,,,,,,,,,,,,
41560.31458,10/13/2013 7:33,,,,,,,,,,,,,,
41560.31528,10/13/2013 7:34,,,,,,,,,,,,,,
41560.31528,10/13/2013 7:34,,,,,,,,,,,,,,
41560.31528,10/13/2013 7:34,,,,,,,,,,,,,,
41560.31528,10/13/2013 7:34,,,,,,,,,,,,,,
41560.31597,10/13/2013 7:35,,,,,,,,,,,,,,
41560.31597,10/13/2013 7:35,,,,,,,,,,,,,,
41560.31667,10/13/2013 7:36,,,,,,,,,,,,,,
41560.31736,10/13/2013 7:37,,,,,,,,,,,,,,
41560.31806,10/13/2013 7:38,,,,,,,,,,,,,,
41560.31806,10/13/2013 7:38,,,,,,,,,,,,,,
41560.31875,10/13/2013 7:39,,,,,,,,,,,,,,
41560.31875,10/13/2013 7:39,,,,,,,,,,,,,,
41560.31875,10/13/2013 7:39,,,,,,,,,,,,,,
41560.32014,10/13/2013 7:41,,,,,,,,,,,,,,
41560.32014,10/13/2013 7:41,,,,,,,,,,,,,,
41560.32083,10/13/2013 7:42,,,,,,,,,,,,,,
41560.32083,10/13/2013 7:42,,,,,,,,,,,,,,
41560.32083,10/13/2013 7:42,,,,,,,,,,,,,,
41560.32153,10/13/2013 7:43,,,,,,,,,,,,,,
41560.32222,10/13/2013 7:44,,,,,,,,,,,,,,
41560.32292,10/13/2013 7:45,,,,,,,,,,,,,,
41560.32292,10/13/2013 7:45,,,,,,,,,,,,,,
41560.32292,10/13/2013 7:45,,,,,,,,,,,,,,
41560.32292,10/13/2013 7:45,,,,,,,,,,,,,,
41560.32361,10/13/2013 7:46,,,,,,,,,,,,,,
41560.32361,10/13/2013 7:46,,,,,,,,,,,,,,
41560.32431,10/13/2013 7:47,,,,,,,,,,,,,,
41560.32431,10/13/2013 7:47,,,,,,,,,,,,,,
41560.32431,10/13/2013 7:47,,,,,,,,,,,,,,
41560.325,10/13/2013 7:48,,,,,,,,,,,,,,
41560.325,10/13/2013 7:48,,,,,,,,,,,,,,
41560.32639,10/13/2013 7:50,,,,,,,,,,,,,,
41560.32639,10/13/2013 7:50,,,,,,,,,,,,,,
41560.32708,10/13/2013 7:51,,,,,,,,,,,,,,
41560.32708,10/13/2013 7:51,,,,,,,,,,,,,,
41560.32778,10/13/2013 7:52,,,,,,,,,,,,,,
41560.32847,10/13/2013 7:53,,,,,,,,,,,,,,
41560.32847,10/13/2013 7:53,,,,,,,,,,,,,,
41560.32847,10/13/2013 7:53,,,,,,,,,,,,,,
41560.32847,10/13/2013 7:53,,,,,,,,,,,,,,
41560.32917,10/13/2013 7:54,,,,,,,,,,,,,,
41560.32986,10/13/2013 7:55,,,,,,,,,,,,,,
41560.33056,10/13/2013 7:56,,,,,,,,,,,,,,
41560.33125,10/13/2013 7:57,,,,,,,,,,,,,,
41560.33194,10/13/2013 7:58,,,,,,,,,,,,,,
41560.33194,10/13/2013 7:58,,,,,,,,,,,,,,
41560.33403,10/13/2013 8:01,,,,,,,,,,,,,,
41560.33403,10/13/2013 8:01,,,,,,,,,,,,,,
41560.33472,10/13/2013 8:02,,,,,,,,,,,,,,
41560.33542,10/13/2013 8:03,,,,,,,,,,,,,,
41560.33542,10/13/2013 8:03,,,,,,,,,,,,,,
41560.33542,10/13/2013 8:03,,,,,,,,,,,,,,
41560.33542,10/13/2013 8:03,,,,,,,,,,,,,,
41560.33681,10/13/2013 8:05,,,,,,,,,,,,,,
41560.3375,10/13/2013 8:06,,,,,,,,,,,,,,
41560.33819,10/13/2013 8:07,,,,,,,,,,,,,,
41560.33889,10/13/2013 8:08,,,,,,,,,,,,,,
41560.33958,10/13/2013 8:09,,,,,,,,,,,,,,
41560.34028,10/13/2013 8:10,,,,,,,,,,,,,,
41560.34028,10/13/2013 8:10,,,,,,,,,,,,,,
41560.34167,10/13/2013 8:12,,,,,,,,,,,,,,
41560.34167,10/13/2013 8:12,,,,,,,,,,,,,,
41560.34236,10/13/2013 8:13,,,,,,,,,,,,,,
41560.34306,10/13/2013 8:14,,,,,,,,,,,,,,
41560.34375,10/13/2013 8:15,,,,,,,,,,,,,,
41560.34444,10/13/2013 8:16,,,,,,,,,,,,,,
41560.34514,10/13/2013 8:17,,,,,,,,,,,,,,
41560.34514,10/13/2013 8:17,,,,,,,,,,,,,,
41560.34514,10/13/2013 8:17,,,,,,,,,,,,,,
41560.34583,10/13/2013 8:18,,,,,,,,,,,,,,
41560.34653,10/13/2013 8:19,,,,,,,,,,,,,,
41560.34653,10/13/2013 8:19,,,,,,,,,,,,,,
41560.34722,10/13/2013 8:20,,,,,,,,,,,,,,
41560.34722,10/13/2013 8:20,,,,,,,,,,,,,,
41560.34722,10/13/2013 8:20,,,,,,,,,,,,,,
41560.34792,10/13/2013 8:21,,,,,,,,,,,,,,
41560.34792,10/13/2013 8:21,,,,,,,,,,,,,,
41560.34792,10/13/2013 8:21,,,,,,,,,,,,,,
41560.34792,10/13/2013 8:21,,,,,,,,,,,,,,
41560.34861,10/13/2013 8:22,,,,,,,,,,,,,,
41560.34861,10/13/2013 8:22,,,,,,,,,,,,,,
41560.34931,10/13/2013 8:23,,,,,,,,,,,,,,
41560.34931,10/13/2013 8:23,,,,,,,,,,,,,,
41560.35,10/13/2013 8:24,,,,,,,,,,,,,,
41560.35069,10/13/2013 8:25,,,,,,,,,,,,,,
41560.35208,10/13/2013 8:27,,,,,,,,,,,,,,
41560.35278,10/13/2013 8:28,,,,,,,,,,,,,,
41560.35278,10/13/2013 8:28,,,,,,,,,,,,,,
41560.35278,10/13/2013 8:28,,,,,,,,,,,,,,
41560.35347,10/13/2013 8:29,,,,,,,,,,,,,,
41560.35417,10/13/2013 8:30,,,,,,,,,,,,,,
41560.35417,10/13/2013 8:30,,,,,,,,,,,,,,
41560.35417,10/13/2013 8:30,,,,,,,,,,,,,,
41560.35486,10/13/2013 8:31,,,,,,,,,,,,,,
41560.35486,10/13/2013 8:31,,,,,,,,,,,,,,
41560.35694,10/13/2013 8:34,,,,,,,,,,,,,,
41560.35764,10/13/2013 8:35,,,,,,,,,,,,,,
41560.35833,10/13/2013 8:36,,,,,,,,,,,,,,
41560.35833,10/13/2013 8:36,,,,,,,,,,,,,,
41560.35972,10/13/2013 8:38,,,,,,,,,,,,,,
41560.36042,10/13/2013 8:39,,,,,,,,,,,,,,
41560.36042,10/13/2013 8:39,,,,,,,,,,,,,,
41560.36111,10/13/2013 8:40,,,,,,,,,,,,,,
41560.36181,10/13/2013 8:41,,,,,,,,,,,,,,
41560.36181,10/13/2013 8:41,,,,,,,,,,,,,,
41560.3625,10/13/2013 8:42,,,,,,,,,,,,,,
41560.36319,10/13/2013 8:43,,,,,,,,,,,,,,
41560.36319,10/13/2013 8:43,,,,,,,,,,,,,,
41560.36319,10/13/2013 8:43,,,,,,,,,,,,,,
41560.36458,10/13/2013 8:45,,,,,,,,,,,,,,
41560.36458,10/13/2013 8:45,,,,,,,,,,,,,,
41560.36528,10/13/2013 8:46,,,,,,,,,,,,,,
41560.36528,10/13/2013 8:46,,,,,,,,,,,,,,
41560.36528,10/13/2013 8:46,,,,,,,,,,,,,,
41560.36528,10/13/2013 8:46,,,,,,,,,,,,,,
41560.36597,10/13/2013 8:47,,,,,,,,,,,,,,
41560.36667,10/13/2013 8:48,,,,,,,,,,,,,,
41560.36736,10/13/2013 8:49,,,,,,,,,,,,,,
41560.36736,10/13/2013 8:49,,,,,,,,,,,,,,
41560.36806,10/13/2013 8:50,,,,,,,,,,,,,,
41560.36875,10/13/2013 8:51,,,,,,,,,,,,,,
41560.36944,10/13/2013 8:52,,,,,,,,,,,,,,
41560.36944,10/13/2013 8:52,,,,,,,,,,,,,,
41560.36944,10/13/2013 8:52,,,,,,,,,,,,,,
41560.36944,10/13/2013 8:52,,,,,,,,,,,,,,
41560.37014,10/13/2013 8:53,,,,,,,,,,,,,,
41560.37083,10/13/2013 8:54,,,,,,,,,,,,,,
41560.37083,10/13/2013 8:54,,,,,,,,,,,,,,
41560.37153,10/13/2013 8:55,,,,,,,,,,,,,,
41560.37222,10/13/2013 8:56,,,,,,,,,,,,,,
41560.37292,10/13/2013 8:57,,,,,,,,,,,,,,
41560.37292,10/13/2013 8:57,,,,,,,,,,,,,,
41560.37292,10/13/2013 8:57,,,,,,,,,,,,,,
41560.37292,10/13/2013 8:57,,,,,,,,,,,,,,
41560.37361,10/13/2013 8:58,,,,,,,,,,,,,,
41560.37361,10/13/2013 8:58,,,,,,,,,,,,,,
41560.37361,10/13/2013 8:58,,,,,,,,,,,,,,
41560.375,10/13/2013 9:00,,,,,,,,,,,,,,
41560.375,10/13/2013 9:00,,,,,,,,,,,,,,
41560.37639,10/13/2013 9:02,,,,,,,,,,,,,,
41560.37639,10/13/2013 9:02,,,,,,,,,,,,,,
41560.37639,10/13/2013 9:02,,,,,,,,,,,,,,
41560.37639,10/13/2013 9:02,,,,,,,,,,,,,,
41560.37778,10/13/2013 9:04,,,,,,,,,,,,,,
41560.37778,10/13/2013 9:04,,,,,,,,,,,,,,
41560.37847,10/13/2013 9:05,,,,,,,,,,,,,,
41560.37847,10/13/2013 9:05,,,,,,,,,,,,,,
41560.37847,10/13/2013 9:05,,,,,,,,,,,,,,
41560.37847,10/13/2013 9:05,,,,,,,,,,,,,,
41560.38125,10/13/2013 9:09,,,,,,,,,,,,,,
41560.38125,10/13/2013 9:09,,,,,,,,,,,,,,
41560.38125,10/13/2013 9:09,,,,,,,,,,,,,,
41560.38194,10/13/2013 9:10,,,,,,,,,,,,,,
41560.38194,10/13/2013 9:10,,,,,,,,,,,,,,
41560.38333,10/13/2013 9:12,,,,,,,,,,,,,,
41560.38403,10/13/2013 9:13,,,,,,,,,,,,,,
41560.38403,10/13/2013 9:13,,,,,,,,,,,,,,
41560.38472,10/13/2013 9:14,,,,,,,,,,,,,,
41560.38472,10/13/2013 9:14,,,,,,,,,,,,,,
41560.38542,10/13/2013 9:15,,,,,,,,,,,,,,
41560.38542,10/13/2013 9:15,,,,,,,,,,,,,,
41560.38611,10/13/2013 9:16,,,,,,,,,,,,,,
41560.38681,10/13/2013 9:17,,,,,,,,,,,,,,
41560.3875,10/13/2013 9:18,,,,,,,,,,,,,,
41560.3875,10/13/2013 9:18,,,,,,,,,,,,,,
41560.3875,10/13/2013 9:18,,,,,,,,,,,,,,
41560.38819,10/13/2013 9:19,,,,,,,,,,,,,,
41560.38819,10/13/2013 9:19,,,,,,,,,,,,,,
41560.38819,10/13/2013 9:19,,,,,,,,,,,,,,
41560.39028,10/13/2013 9:22,,,,,,,,,,,,,,
41560.39028,10/13/2013 9:22,,,,,,,,,,,,,,
41560.39028,10/13/2013 9:22,,,,,,,,,,,,,,
41560.39097,10/13/2013 9:23,,,,,,,,,,,,,,
41560.39097,10/13/2013 9:23,,,,,,,,,,,,,,
41560.39167,10/13/2013 9:24,,,,,,,,,,,,,,
41560.39167,10/13/2013 9:24,,,,,,,,,,,,,,
41560.39167,10/13/2013 9:24,,,,,,,,,,,,,,
41560.39167,10/13/2013 9:24,,,,,,,,,,,,,,
41560.39236,10/13/2013 9:25,,,,,,,,,,,,,,
41560.39306,10/13/2013 9:26,,,,,,,,,,,,,,
41560.39375,10/13/2013 9:27,,,,,,,,,,,,,,
41560.39375,10/13/2013 9:27,,,,,,,,,,,,,,
41560.39375,10/13/2013 9:27,,,,,,,,,,,,,,
41560.39444,10/13/2013 9:28,,,,,,,,,,,,,,
41560.39444,10/13/2013 9:28,,,,,,,,,,,,,,
41560.39444,10/13/2013 9:28,,,,,,,,,,,,,,
41560.39514,10/13/2013 9:29,,,,,,,,,,,,,,
41560.39583,10/13/2013 9:30,,,,,,,,,,,,,,
41560.39583,10/13/2013 9:30,,,,,,,,,,,,,,
41560.39653,10/13/2013 9:31,,,,,,,,,,,,,,
41560.39792,10/13/2013 9:33,,,,,,,,,,,,,,
41560.39861,10/13/2013 9:34,,,,,,,,,,,,,,
41560.4,10/13/2013 9:36,,,,,,,,,,,,,,
41560.40139,10/13/2013 9:38,,,,,,,,,,,,,,
41560.40208,10/13/2013 9:39,,,,,,,,,,,,,,
41560.40347,10/13/2013 9:41,,,,,,,,,,,,,,
41560.40417,10/13/2013 9:42,,,,,,,,,,,,,,
41560.40486,10/13/2013 9:43,,,,,,,,,,,,,,
41560.40486,10/13/2013 9:43,,,,,,,,,,,,,,
41560.40556,10/13/2013 9:44,,,,,,,,,,,,,,
41560.40556,10/13/2013 9:44,,,,,,,,,,,,,,
41560.40694,10/13/2013 9:46,,,,,,,,,,,,,,
41560.40694,10/13/2013 9:46,,,,,,,,,,,,,,
41560.40903,10/13/2013 9:49,,,,,,,,,,,,,,
41560.40903,10/13/2013 9:49,,,,,,,,,,,,,,
41560.40972,10/13/2013 9:50,,,,,,,,,,,,,,
41560.41042,10/13/2013 9:51,,,,,,,,,,,,,,
41560.41111,10/13/2013 9:52,,,,,,,,,,,,,,
41560.41111,10/13/2013 9:52,,,,,,,,,,,,,,
41560.41181,10/13/2013 9:53,,,,,,,,,,,,,,
41560.41181,10/13/2013 9:53,,,,,,,,,,,,,,
41560.4125,10/13/2013 9:54,,,,,,,,,,,,,,
41560.4125,10/13/2013 9:54,,,,,,,,,,,,,,
41560.4125,10/13/2013 9:54,,,,,,,,,,,,,,
41560.4125,10/13/2013 9:54,,,,,,,,,,,,,,
41560.41528,10/13/2013 9:58,,,,,,,,,,,,,,
41560.41597,10/13/2013 9:59,,,,,,,,,,,,,,
41560.41597,10/13/2013 9:59,,,,,,,,,,,,,,
41560.41667,10/13/2013 10:00,,,,,,,,,,,,,,
41560.41667,10/13/2013 10:00,,,,,,,,,,,,,,
41560.41736,10/13/2013 10:01,,,,,,,,,,,,,,
41560.41736,10/13/2013 10:01,,,,,,,,,,,,,,
41560.41736,10/13/2013 10:01,,,,,,,,,,,,,,
41560.41806,10/13/2013 10:02,,,,,,,,,,,,,,
41560.41806,10/13/2013 10:02,,,,,,,,,,,,,,
41560.41875,10/13/2013 10:03,,,,,,,,,,,,,,
41560.41875,10/13/2013 10:03,,,,,,,,,,,,,,
41560.41875,10/13/2013 10:03,,,,,,,,,,,,,,
41560.42014,10/13/2013 10:05,,,,,,,,,,,,,,
41560.42014,10/13/2013 10:05,,,,,,,,,,,,,,
41560.42014,10/13/2013 10:05,,,,,,,,,,,,,,
41560.42292,10/13/2013 10:09,,,,,,,,,,,,,,
41560.42361,10/13/2013 10:10,,,,,,,,,,,,,,
41560.42361,10/13/2013 10:10,,,,,,,,,,,,,,
41560.42639,10/13/2013 10:14,,,,,,,,,,,,,,
41560.42708,10/13/2013 10:15,,,,,,,,,,,,,,
41560.42708,10/13/2013 10:15,,,,,,,,,,,,,,
41560.42708,10/13/2013 10:15,,,,,,,,,,,,,,
41560.42708,10/13/2013 10:15,,,,,,,,,,,,,,
41560.42778,10/13/2013 10:16,,,,,,,,,,,,,,
41560.42847,10/13/2013 10:17,,,,,,,,,,,,,,
41560.42847,10/13/2013 10:17,,,,,,,,,,,,,,
41560.42986,10/13/2013 10:19,,,,,,,,,,,,,,
41560.42986,10/13/2013 10:19,,,,,,,,,,,,,,
41560.43056,10/13/2013 10:20,,,,,,,,,,,,,,
41560.43125,10/13/2013 10:21,,,,,,,,,,,,,,
41560.43125,10/13/2013 10:21,,,,,,,,,,,,,,
41560.43333,10/13/2013 10:24,,,,,,,,,,,,,,
41560.43333,10/13/2013 10:24,,,,,,,,,,,,,,
41560.43403,10/13/2013 10:25,,,,,,,,,,,,,,
41560.43472,10/13/2013 10:26,,,,,,,,,,,,,,
41560.43611,10/13/2013 10:28,,,,,,,,,,,,,,
41560.4375,10/13/2013 10:30,,,,,,,,,,,,,,
41560.4375,10/13/2013 10:30,,,,,,,,,,,,,,
41560.4375,10/13/2013 10:30,,,,,,,,,,,,,,
41560.43819,10/13/2013 10:31,,,,,,,,,,,,,,
41560.43889,10/13/2013 10:32,,,,,,,,,,,,,,
41560.43958,10/13/2013 10:33,,,,,,,,,,,,,,
41560.43958,10/13/2013 10:33,,,,,,,,,,,,,,
41560.44028,10/13/2013 10:34,,,,,,,,,,,,,,
41560.44028,10/13/2013 10:34,,,,,,,,,,,,,,
41560.44167,10/13/2013 10:36,,,,,,,,,,,,,,
41560.44236,10/13/2013 10:37,,,,,,,,,,,,,,
41560.44236,10/13/2013 10:37,,,,,,,,,,,,,,
41560.44236,10/13/2013 10:37,,,,,,,,,,,,,,
41560.44306,10/13/2013 10:38,,,,,,,,,,,,,,
41560.44444,10/13/2013 10:40,,,,,,,,,,,,,,
41560.44444,10/13/2013 10:40,,,,,,,,,,,,,,
41560.44514,10/13/2013 10:41,,,,,,,,,,,,,,
41560.44583,10/13/2013 10:42,,,,,,,,,,,,,,
41560.44653,10/13/2013 10:43,,,,,,,,,,,,,,
41560.44722,10/13/2013 10:44,,,,,,,,,,,,,,
41560.44722,10/13/2013 10:44,,,,,,,,,,,,,,
41560.44792,10/13/2013 10:45,,,,,,,,,,,,,,
41560.44861,10/13/2013 10:46,,,,,,,,,,,,,,
41560.44861,10/13/2013 10:46,,,,,,,,,,,,,,
41560.44931,10/13/2013 10:47,,,,,,,,,,,,,,
41560.45069,10/13/2013 10:49,,,,,,,,,,,,,,
41560.45069,10/13/2013 10:49,,,,,,,,,,,,,,
41560.45208,10/13/2013 10:51,,,,,,,,,,,,,,
41560.45347,10/13/2013 10:53,,,,,,,,,,,,,,
41560.45347,10/13/2013 10:53,,,,,,,,,,,,,,
41560.45347,10/13/2013 10:53,,,,,,,,,,,,,,
41560.45417,10/13/2013 10:54,,,,,,,,,,,,,,
41560.45417,10/13/2013 10:54,,,,,,,,,,,,,,
41560.45486,10/13/2013 10:55,,,,,,,,,,,,,,
41560.45556,10/13/2013 10:56,,,,,,,,,,,,,,
41560.45625,10/13/2013 10:57,,,,,,,,,,,,,,
41560.45764,10/13/2013 10:59,,,,,,,,,,,,,,
41560.45833,10/13/2013 11:00,,,,,,,,,,,,,,
41560.45833,10/13/2013 11:00,,,,,,,,,,,,,,
41560.45972,10/13/2013 11:02,,,,,,,,,,,,,,
41560.46042,10/13/2013 11:03,,,,,,,,,,,,,,
41560.46042,10/13/2013 11:03,,,,,,,,,,,,,,
41560.46111,10/13/2013 11:04,,,,,,,,,,,,,,
41560.46111,10/13/2013 11:04,,,,,,,,,,,,,,
41560.46181,10/13/2013 11:05,,,,,,,,,,,,,,
41560.4625,10/13/2013 11:06,,,,,,,,,,,,,,
41560.4625,10/13/2013 11:06,,,,,,,,,,,,,,
41560.46319,10/13/2013 11:07,,,,,,,,,,,,,,
41560.46319,10/13/2013 11:07,,,,,,,,,,,,,,
41560.46319,10/13/2013 11:07,,,,,,,,,,,,,,
41560.46389,10/13/2013 11:08,,,,,,,,,,,,,,
41560.46389,10/13/2013 11:08,,,,,,,,,,,,,,
41560.46528,10/13/2013 11:10,,,,,,,,,,,,,,
41560.46528,10/13/2013 11:10,,,,,,,,,,,,,,
41560.46528,10/13/2013 11:10,,,,,,,,,,,,,,
41560.46667,10/13/2013 11:12,,,,,,,,,,,,,,
41560.46736,10/13/2013 11:13,,,,,,,,,,,,,,
41560.46736,10/13/2013 11:13,,,,,,,,,,,,,,
41560.46736,10/13/2013 11:13,,,,,,,,,,,,,,
41560.46806,10/13/2013 11:14,,,,,,,,,,,,,,
41560.46806,10/13/2013 11:14,,,,,,,,,,,,,,
41560.46875,10/13/2013 11:15,,,,,,,,,,,,,,
41560.46875,10/13/2013 11:15,,,,,,,,,,,,,,
41560.46875,10/13/2013 11:15,,,,,,,,,,,,,,
41560.46944,10/13/2013 11:16,,,,,,,,,,,,,,
41560.47083,10/13/2013 11:18,,,,,,,,,,,,,,
41560.47083,10/13/2013 11:18,,,,,,,,,,,,,,
41560.47153,10/13/2013 11:19,,,,,,,,,,,,,,
41560.47153,10/13/2013 11:19,,,,,,,,,,,,,,
41560.47292,10/13/2013 11:21,,,,,,,,,,,,,,
41560.47292,10/13/2013 11:21,,,,,,,,,,,,,,
41560.47292,10/13/2013 11:21,,,,,,,,,,,,,,
41560.47361,10/13/2013 11:22,,,,,,,,,,,,,,
41560.47431,10/13/2013 11:23,,,,,,,,,,,,,,
41560.47569,10/13/2013 11:25,,,,,,,,,,,,,,
41560.47569,10/13/2013 11:25,,,,,,,,,,,,,,
41560.47639,10/13/2013 11:26,,,,,,,,,,,,,,
41560.47639,10/13/2013 11:26,,,,,,,,,,,,,,
41560.47708,10/13/2013 11:27,,,,,,,,,,,,,,
41560.47708,10/13/2013 11:27,,,,,,,,,,,,,,
41560.47778,10/13/2013 11:28,,,,,,,,,,,,,,
41560.47847,10/13/2013 11:29,,,,,,,,,,,,,,
41560.47917,10/13/2013 11:30,,,,,,,,,,,,,,
41560.47917,10/13/2013 11:30,,,,,,,,,,,,,,
41560.47917,10/13/2013 11:30,,,,,,,,,,,,,,
41560.48056,10/13/2013 11:32,,,,,,,,,,,,,,
41560.48125,10/13/2013 11:33,,,,,,,,,,,,,,
41560.48194,10/13/2013 11:34,,,,,,,,,,,,,,
41560.48194,10/13/2013 11:34,,,,,,,,,,,,,,
41560.48264,10/13/2013 11:35,,,,,,,,,,,,,,
41560.48264,10/13/2013 11:35,,,,,,,,,,,,,,
41560.48264,10/13/2013 11:35,,,,,,,,,,,,,,
41560.48333,10/13/2013 11:36,,,,,,,,,,,,,,
41560.48472,10/13/2013 11:38,,,,,,,,,,,,,,
41560.4875,10/13/2013 11:42,,,,,,,,,,,,,,
41560.48819,10/13/2013 11:43,,,,,,,,,,,,,,
41560.48958,10/13/2013 11:45,,,,,,,,,,,,,,
41560.49028,10/13/2013 11:46,,,,,,,,,,,,,,
41560.49028,10/13/2013 11:46,,,,,,,,,,,,,,
41560.49097,10/13/2013 11:47,,,,,,,,,,,,,,
41560.49167,10/13/2013 11:48,,,,,,,,,,,,,,
41560.49167,10/13/2013 11:48,,,,,,,,,,,,,,
41560.49236,10/13/2013 11:49,,,,,,,,,,,,,,
41560.49236,10/13/2013 11:49,,,,,,,,,,,,,,
41560.49236,10/13/2013 11:49,,,,,,,,,,,,,,
41560.49306,10/13/2013 11:50,,,,,,,,,,,,,,
41560.49306,10/13/2013 11:50,,,,,,,,,,,,,,
41560.49444,10/13/2013 11:52,,,,,,,,,,,,,,
41560.49514,10/13/2013 11:53,,,,,,,,,,,,,,
41560.49514,10/13/2013 11:53,,,,,,,,,,,,,,
41560.49514,10/13/2013 11:53,,,,,,,,,,,,,,
41560.49514,10/13/2013 11:53,,,,,,,,,,,,,,
41560.49583,10/13/2013 11:54,,,,,,,,,,,,,,
41560.49583,10/13/2013 11:54,,,,,,,,,,,,,,
41560.49653,10/13/2013 11:55,,,,,,,,,,,,,,
41560.49653,10/13/2013 11:55,,,,,,,,,,,,,,
41560.49722,10/13/2013 11:56,,,,,,,,,,,,,,
41560.49722,10/13/2013 11:56,,,,,,,,,,,,,,
41560.49722,10/13/2013 11:56,,,,,,,,,,,,,,
41560.49722,10/13/2013 11:56,,,,,,,,,,,,,,
41560.49792,10/13/2013 11:57,,,,,,,,,,,,,,
41560.49792,10/13/2013 11:57,,,,,,,,,,,,,,
41560.49792,10/13/2013 11:57,,,,,,,,,,,,,,
41560.49861,10/13/2013 11:58,,,,,,,,,,,,,,
41560.49861,10/13/2013 11:58,,,,,,,,,,,,,,
41560.49931,10/13/2013 11:59,,,,,,,,,,,,,,
41560.50069,10/13/2013 12:01,,,,,,,,,,,,,,
41560.50208,10/13/2013 12:03,,,,,,,,,,,,,,
41560.50208,10/13/2013 12:03,,,,,,,,,,,,,,
41560.50417,10/13/2013 12:06,,,,,,,,,,,,,,
41560.50486,10/13/2013 12:07,,,,,,,,,,,,,,
41560.50556,10/13/2013 12:08,,,,,,,,,,,,,,
41560.50764,10/13/2013 12:11,,,,,,,,,,,,,,
41560.50972,10/13/2013 12:14,,,,,,,,,,,,,,
41560.51042,10/13/2013 12:15,,,,,,,,,,,,,,
41560.51181,10/13/2013 12:17,,,,,,,,,,,,,,
41560.51181,10/13/2013 12:17,,,,,,,,,,,,,,
